Date,Close
01/16/08,5935.75
01/15/08,6074.25
01/14/08,6206.8
01/11/08,6200.1
01/10/08,6156.95
01/09/08,6272
01/08/08,6287.85
01/07/08,6279.1
01/04/08,6274.3
01/03/08,6178.55
01/02/08,6179.4
01/01/08,6144.35
12/31/07,6138.6
12/28/07,6079.7
12/27/07,6081.5
12/26/07,6070.75
12/24/07,5985.1
12/20/07,5766.5
12/19/07,5751.15
12/18/07,5742.3
12/17/07,5777
12/14/07,6047.7
12/13/07,6058.1
12/12/07,6159.3
12/11/07,6097.25
12/10/07,5960.6
12/07/07,5974.3
12/06/07,5954.7
12/05/07,5940
12/04/07,5858.35
12/03/07,5865
11/30/07,5762.75
11/29/07,5634.6
11/28/07,5617.55
11/27/07,5698.15
11/26/07,5731.7
11/23/07,5608.6
11/22/07,5519.35
11/21/07,5561.05
11/20/07,5780.9
11/19/07,5907.65
11/16/07,5906.85
11/15/07,5912.1
11/14/07,5937.9
11/13/07,5695.4
11/12/07,5617.1
11/09/07,5663.25
11/08/07,5698.75
11/07/07,5782.35
11/06/07,5786.5
11/05/07,5847.3
11/02/07,5932.4
11/01/07,5866.45
10/31/07,5900.65
10/30/07,5868.75
10/29/07,5905.9
10/26/07,5702.3
10/25/07,5568.95
10/24/07,5496.15
10/23/07,5473.7
10/22/07,5184
10/19/07,5215.3
10/18/07,5351
10/17/07,5559.3
10/16/07,5668.05
10/15/07,5670.4
10/12/07,5428.25
10/11/07,5524.85
10/10/07,5441.45
10/09/07,5327.25
10/08/07,5085.1
10/05/07,5185.85
10/04/07,5208.65
10/03/07,5210.8
10/01/07,5068.95
09/28/07,5021.35
09/27/07,5000.55
09/26/07,4940.5
09/25/07,4938.85
09/24/07,4932.2
09/21/07,4837.55
09/20/07,4747.55
09/19/07,4732.35
09/18/07,4546.2
09/17/07,4494.65
09/14/07,4518
09/13/07,4528.95
09/12/07,4496.85
09/11/07,4497.05
09/10/07,4507.85
09/07/07,4509.5
09/06/07,4518.6
09/05/07,4475.85
09/04/07,4479.25
09/03/07,4474.75
08/31/07,4464
08/30/07,4412.3
08/29/07,4359.3
08/28/07,4320.7
08/27/07,4302.6
08/24/07,4190.15
08/23/07,4114.95
08/22/07,4153.15
08/21/07,4074.9
08/20/07,4209.05
08/17/07,4108.05
08/16/07,4178.6
08/14/07,4370.2
08/13/07,4373.65
08/10/07,4333.35
08/09/07,4403.2
08/08/07,4462.1
08/07/07,4356.35
08/06/07,4339.5
08/03/07,4401.55
08/02/07,4356.35
08/01/07,4345.85
07/31/07,4528.85
07/30/07,4440.05
07/27/07,4445.2
07/26/07,4619.8
07/25/07,4588.7
07/24/07,4620.75
07/23/07,4619.35
07/20/07,4566.05
07/19/07,4562.1
07/18/07,4499.55
07/17/07,4496.75
07/16/07,4512.15
07/13/07,4504.55
07/12/07,4446.15
07/11/07,4387.15
07/10/07,4406.05
07/09/07,4419.4
07/06/07,4384.85
07/05/07,4353.95
07/04/07,4359.3
07/03/07,4357.55
07/02/07,4313.75
06/29/07,4318.3
06/28/07,4282
06/27/07,4263.95
06/26/07,4285.7
06/25/07,4259.4
06/22/07,4252.05
06/21/07,4267.4
06/20/07,4248.65
06/19/07,4214.3
06/18/07,4147.1
06/15/07,4171.45
06/14/07,4170
06/13/07,4113.05
06/12/07,4155.2
06/11/07,4145.6
06/08/07,4145
06/07/07,4179.5
06/06/07,4198.25
06/05/07,4284.65
06/04/07,4267.05
06/01/07,4297.05
05/31/07,4295.8
05/30/07,4249.65
05/29/07,4293.25
05/28/07,4256.55
05/25/07,4248.15
05/24/07,4204.9
05/23/07,4246.2
05/22/07,4278.1
05/21/07,4260.9
05/18/07,4214.5
05/17/07,4219.55
05/16/07,4170.95
05/15/07,4120.3
05/14/07,4134.3
05/11/07,4076.65
05/10/07,4066.8
05/09/07,4079.3
05/08/07,4077
05/07/07,4111.15
05/04/07,4117.35
05/03/07,4150.85
04/30/07,4087.9
04/27/07,4083.5
04/26/07,4177.85
04/25/07,4167.3
04/24/07,4141.8
04/23/07,4085.1
04/20/07,4083.55
04/19/07,3997.65
04/18/07,4011.6
04/17/07,3984.95
04/16/07,4013.35
04/13/07,3917.35
04/12/07,3829.85
04/11/07,3862.65
04/10/07,3848.15
04/09/07,3843.5
04/05/07,3752
04/04/07,3733.25
04/03/07,3690.65
04/02/07,3633.6
03/30/07,3821.55
03/29/07,3798.1
03/28/07,3761.1
03/26/07,3819.95
03/23/07,3861.05
03/22/07,3875.9
03/21/07,3764.55
03/20/07,3697.6
03/19/07,3678.9
03/16/07,3608.55
03/15/07,3643.6
03/14/07,3641.1
03/13/07,3770.55
03/12/07,3734.6
03/09/07,3718
03/08/07,3761.65
03/07/07,3626.85
03/06/07,3655.65
03/05/07,3576.5
03/02/07,3726.75
03/01/07,3811.2
02/28/07,3745.3
02/27/07,3893.9
02/26/07,3942
02/23/07,3938.95
02/22/07,4040
02/21/07,4096.2
02/20/07,4106.95
02/19/07,4164.55
02/15/07,4146.2
02/14/07,4047.1
02/13/07,4044.55
02/12/07,4058.3
02/09/07,4187.4
02/08/07,4223.4
02/07/07,4224.25
02/06/07,4195.9
02/05/07,4215.35
02/02/07,4183.5
02/01/07,4137.2
01/31/07,4082.7
01/29/07,4124.45
01/25/07,4147.7
01/24/07,4089.9
01/23/07,4066.1
01/22/07,4102.45
01/19/07,4090.15
01/18/07,4109.05
01/17/07,4076.45
01/16/07,4080.5
01/15/07,4078.4
01/12/07,4052.45
01/11/07,3942.25
01/10/07,3850.3
01/09/07,3911.4
01/08/07,3933.4
01/05/07,3983.4
01/04/07,3988.8
01/03/07,4024.05
01/02/07,4007.4
12/29/06,3966.4
12/28/06,3970.55
12/27/06,3974.25
12/26/06,3940.5
12/22/06,3871.15
12/21/06,3833.5
12/20/06,3815.55
12/19/06,3832
12/18/06,3928.75
12/15/06,3888.65
12/14/06,3843.05
12/13/06,3765.2
12/12/06,3716.9
12/11/06,3849.5
12/08/06,3962
12/07/06,4015.35
12/06/06,4015.95
12/05/06,4015.75
12/04/06,4001
12/01/06,3997.6
11/30/06,3954.5
11/29/06,3928.2
11/28/06,3921.75
11/27/06,3968.9
11/24/06,3950.85
11/23/06,3945.45
11/22/06,3954.75
11/21/06,3918.25
11/20/06,3856.15
11/17/06,3852.8
11/16/06,3876.85
11/15/06,3876.3
11/14/06,3865.9
11/13/06,3858.75
11/10/06,3834.75
11/09/06,3796.4
11/08/06,3777.3
11/07/06,3798.75
11/06/06,3809.25
11/03/06,3805.35
11/02/06,3791.2
11/01/06,3767.05
10/31/06,3744.1
10/30/06,3769.1
10/27/06,3739.35
10/26/06,3677.55
10/23/06,3657.3
10/21/06,3683.5
10/20/06,3676.85
10/19/06,3677.8
10/18/06,3710.65
10/17/06,3715
10/16/06,3723.95
10/13/06,3676.05
10/12/06,3621.05
10/11/06,3558.55
10/10/06,3571.05
10/09/06,3567.15
10/06/06,3569.7
10/05/06,3564.9
10/04/06,3515.35
10/03/06,3569.6
09/29/06,3588.4
09/28/06,3571.75
09/27/06,3579.3
09/26/06,3571.75
09/25/06,3523.45
09/22/06,3544.05
09/21/06,3553.05
09/20/06,3502.8
09/19/06,3457.35
09/18/06,3492.75
09/15/06,3478.6
09/14/06,3471.6
09/13/06,3454.55
09/12/06,3389.9
09/11/06,3366.15
09/08/06,3471.45
09/07/06,3454.55
09/06/06,3477.25
09/05/06,3473.75
09/04/06,3476.85
09/01/06,3435.45
08/31/06,3413.9
08/30/06,3430.35
08/29/06,3425.7
08/28/06,3401.1
08/25/06,3385.95
08/24/06,3370.4
08/23/06,3335.8
08/22/06,3364.6
08/21/06,3366
08/18/06,3356.75
08/17/06,3353.9
08/16/06,3356.05
08/14/06,3313.1
08/11/06,3274.35
08/10/06,3260.1
08/09/06,3254.6
08/08/06,3212.4
08/07/06,3151.1
08/04/06,3176.75
08/03/06,3190
08/02/06,3182.1
08/01/06,3147.8
07/31/06,3143.2
07/28/06,3130.8
07/27/06,3156.15
07/26/06,3110.15
07/25/06,3040.5
07/24/06,2985.85
07/21/06,2945
07/20/06,3023.05
07/19/06,2932.75
07/18/06,2993.65
07/17/06,3007.55
07/14/06,3123.35
07/13/06,3169.3
07/12/06,3195.9
07/11/06,3116.15
07/10/06,3142
07/07/06,3075.85
07/06/06,3156.4
07/05/06,3197.1
07/04/06,3138.65
07/03/06,3150.95
06/30/06,3128.2
06/29/06,2997.9
06/28/06,2981.1
06/27/06,2982.45
06/26/06,2943.2
06/25/06,3050.3
06/23/06,3042.7
06/22/06,2994.75
06/21/06,2923.45
06/20/06,2861.3
06/19/06,2916.9
06/16/06,2890.35
06/15/06,2798.8
06/14/06,2632.8
06/13/06,2663.3
06/12/06,2776.85
06/09/06,2866.3
06/08/06,2724.35
06/07/06,2860.45
06/06/06,2937.3
06/05/06,3016.65
06/02/06,3091.35
06/01/06,2962.25
05/31/06,3071.05
05/30/06,3185.3
05/29/06,3214.9
05/26/06,3209.6
05/25/06,3177.7
05/24/06,3115.55
05/23/06,3199.35
05/22/06,3081.35
05/19/06,3246.9
05/18/06,3388.9
05/17/06,3635.1
05/16/06,3523.3
05/15/06,3502.95
05/12/06,3650.05
05/11/06,3701.05
05/10/06,3754.25
05/09/06,3720.55
05/08/06,3693.15
05/05/06,3663.95
05/04/06,3648.4
05/03/06,3634.25
05/02/06,3605.45
04/29/06,3557.6
04/28/06,3508.35
04/27/06,3508.1
04/26/06,3555.75
04/25/06,3462.65
04/24/06,3548.9
04/21/06,3573.05
04/20/06,3573.5
04/19/06,3535.85
04/18/06,3518.1
04/17/06,3425.15
04/13/06,3345.5
04/12/06,3380
04/10/06,3478.45
04/07/06,3454.8
04/05/06,3510.9
04/04/06,3483.15
04/03/06,3473.3
03/31/06,3402.55
03/30/06,3418.95
